"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
9258,13213,44676.04,59316.33,179.52,1792,409,0,15.84
9259,13216,44761.49,59351.16,154.50,1064,422,0,19.91
9260,13217,44721.99,59315.73,173.76,1793,408,0,14.88
9261,13218,44721.99,59315.73,173.76,1793,408,0,14.88
9262,13219,44671.23,59303.24,233.63,2895,394,0,16.61
9263,13220,44721.67,59316.00,193.29,2129,412,0,15.46
9264,13221,44721.67,59316.00,193.29,2129,412,0,15.46
9265,13225,44714.30,59294.26,228.54,2841,394,0,16.45
9266,13226,44714.30,59294.26,228.54,2841,394,0,16.45
9267,13228,44714.06,59324.48,184.35,1486,416,0,19.97
9268,13229,44740.42,59315.19,198.96,1775,412,0,19.38
9269,13230,44740.42,59315.19,198.96,1775,412,0,19.38
9270,13231,44731.08,59298.40,182.47,1757,411,0,16.59
9271,13234,44725.46,59333.12,180.84,1728,409,0,16.57
9272,13235,44725.46,59333.12,180.84,1728,409,0,16.57
9273,13236,44711.35,59349.43,215.71,2298,404,0,17.66
9274,13241,44714.08,59361.38,214.16,2123,409,0,18.80
9275,13245,44711.37,59327.47,165.30,1181,422,0,20.39
9276,13246,44711.37,59327.47,165.30,1181,422,0,20.39
9277,13249,44724.15,59363.48,165.46,1618,409,0,15.08
9278,13254,44740.03,59338.18,193.89,1729,418,0,19.06
9279,13255,44747.76,59335.45,211.09,2625,394,0,15.21
9280,13256,44699.24,59333.46,196.20,1636,417,0,20.55
9281,13257,44699.24,59333.46,196.20,1636,417,0,20.55
9282,13258,44694.20,59287.69,208.55,2041,405,0,18.43
9283,13259,44694.20,59287.69,208.55,2041,405,0,18.43
9284,13260,44705.62,59323.72,163.75,1497,416,0,16.00
9285,13261,44706.25,59342.78,209.05,1951,401,0,19.33
9286,13264,44709.21,59336.42,196.97,1814,404,0,18.50
9287,13265,44735.26,59330.88,192.39,2082,408,0,15.86
9288,13266,44735.26,59330.88,192.39,2082,408,0,15.86
9289,13267,44698.43,59295.48,195.24,1888,416,0,17.90
9290,13269,44743.50,59309.70,205.75,2406,403,0,15.66
9291,13270,44743.50,59309.70,205.75,2406,403,0,15.66
9292,13271,44670.26,59317.59,163.57,1304,414,0,18.11
9293,13274,44713.00,59337.21,182.46,1812,411,0,16.13
9294,13275,44702.22,59343.79,206.29,2307,400,0,16.07
9295,13278,44687.95,59323.55,197.99,2200,408,0,15.70
9296,13279,44687.95,59323.55,197.99,2200,408,0,15.70
9297,13282,44656.26,59332.41,157.98,1188,423,0,18.70
9298,13285,44713.87,59331.77,186.69,1716,410,0,17.72
9299,13286,44713.87,59331.77,186.69,1716,410,0,17.72
9300,13287,44754.39,59336.68,188.65,1883,412,0,16.59
9301,13291,44678.70,59343.46,187.23,1853,417,0,16.80
9302,13294,44692.62,59310.24,133.57,1000,433,0,16.51
9303,13295,44717.38,59349.01,227.52,2637,397,0,17.16
9304,13296,44717.38,59349.01,227.52,2637,397,0,17.16
9305,13297,44681.77,59356.63,197.00,2084,410,0,16.34
9306,13301,44723.30,59334.38,205.18,2168,399,0,16.86
9307,13302,44737.19,59320.69,170.38,1540,413,0,16.62
9308,13303,44714.64,59314.36,163.65,1444,417,0,16.63
9309,13304,44711.33,59281.43,205.44,2415,401,0,15.20
9310,13307,44679.21,59321.52,161.65,1760,409,0,13.28
9311,13312,44716.63,59304.90,185.18,1938,407,0,15.59
9312,13313,44695.25,59345.27,202.62,2083,410,0,17.25
9313,13316,44705.52,59346.13,184.67,1882,411,0,15.92
9314,13317,44683.62,59368.62,185.97,1327,416,0,22.55
9315,13318,44708.88,59312.92,199.33,1999,412,0,17.38
9316,13319,44708.88,59312.92,199.33,1999,412,0,17.38
9317,13321,44714.33,59344.63,173.90,1631,414,0,16.37
9318,13322,44714.33,59344.63,173.90,1631,414,0,16.37
9319,13325,44706.22,59320.22,170.93,1613,415,0,16.04
9320,13326,44762.52,59376.06,201.02,2069,424,0,17.62
9321,13327,44762.52,59376.06,201.02,2069,424,0,17.62
9322,13331,44728.72,59297.73,231.59,1957,408,0,23.79
9323,13332,44728.72,59297.73,231.59,1957,408,0,23.79
9324,13338,44713.17,59303.32,167.42,1238,421,0,19.98
9325,13339,44713.17,59303.32,167.42,1238,421,0,19.98
9326,13341,44700.68,59328.38,187.80,1807,410,0,17.08
9327,13344,44704.57,59300.44,188.36,2331,406,0,13.56
9328,13345,44697.91,59371.66,176.68,1519,415,0,17.99
9329,13346,44697.91,59371.66,176.68,1519,415,0,17.99
9330,13347,44737.47,59343.54,188.74,1690,413,0,18.39
9331,13351,44681.28,59358.26,200.00,2139,404,0,16.45
9332,13352,44681.28,59358.26,200.00,2139,404,0,16.45
9333,13355,44717.07,59301.79,217.34,2250,405,0,18.26
9334,13363,44721.84,59297.75,214.73,2140,414,0,19.54
9335,13364,44721.84,59297.75,214.73,2140,414,0,19.54
9336,13367,44685.35,59338.07,216.53,2224,413,0,18.61
9337,13371,44694.72,59344.82,202.84,2512,400,0,14.46
9338,13372,44694.72,59344.82,202.84,2512,400,0,14.46
9339,13373,44708.19,59348.08,160.10,1322,416,0,17.19
9340,13374,44682.96,59328.63,190.14,1918,406,0,16.46
9341,13375,44682.96,59328.63,190.14,1918,406,0,16.46
9342,13376,44731.15,59306.24,209.01,2379,409,0,16.54
9343,13378,44727.85,59303.87,200.41,2020,420,0,18.10
9344,13379,44727.85,59303.87,200.41,2020,420,0,18.10
9345,13380,44701.21,59299.68,213.88,2211,407,0,18.32
9346,13381,44754.85,59365.28,149.80,1116,423,0,18.02
9347,13382,44721.55,59300.55,222.63,2818,400,0,15.73
9348,13383,44721.55,59300.55,222.63,2818,400,0,15.73
9349,13384,44717.77,59320.62,196.71,2227,409,0,15.34
9350,13385,44718.76,59322.75,221.97,2720,395,0,16.49
9351,13386,44722.33,59325.46,151.27,1021,422,0,19.94
9352,13387,44722.33,59325.46,151.27,1021,422,0,19.94
9353,13388,44735.70,59308.12,193.29,2180,414,0,15.49
9354,13391,44719.58,59336.38,160.00,1329,418,0,17.11
9355,13392,44735.64,59325.98,188.92,2222,404,0,14.14
9356,13393,44721.66,59368.70,190.25,1499,418,0,20.97
9357,13394,44707.89,59352.64,183.42,1581,415,0,18.81
9358,13395,44749.15,59361.56,185.25,1870,410,0,16.23
9359,13396,44749.15,59361.56,185.25,1870,410,0,16.23
9360,13404,44681.62,59324.12,210.50,2133,411,0,18.27
9361,13405,44678.20,59319.72,218.47,2430,403,0,17.26
9362,13409,44705.27,59316.10,221.39,2798,401,0,16.35
9363,13410,44706.93,59291.07,205.61,2296,405,0,16.34
9364,13411,44742.78,59361.41,168.15,1563,407,0,15.97
9365,13414,44692.21,59319.97,223.02,2803,397,0,15.74
9366,13419,44685.68,59314.05,184.23,1907,404,0,15.60
9367,13420,44685.68,59314.05,184.23,1907,404,0,15.60
9368,13421,44730.59,59323.64,182.63,1738,412,0,16.82
9369,13422,44723.70,59352.65,201.98,1793,407,0,19.64
9370,13423,44723.70,59352.65,201.98,1793,407,0,19.64
9371,13426,44699.31,59364.85,199.70,2324,406,0,15.47
9372,13427,44699.31,59364.85,199.70,2324,406,0,15.47
9373,13428,44738.26,59317.16,188.70,1628,413,0,19.04
9374,13431,44695.72,59317.63,181.28,1596,411,0,17.95
9375,13432,44695.72,59317.63,181.28,1596,411,0,17.95
9376,13433,44689.34,59348.49,201.19,2572,400,0,13.92
9377,13434,44691.60,59306.39,179.03,1520,415,0,18.53
9378,13435,44691.60,59306.39,179.03,1520,415,0,18.53
9379,13436,44711.59,59347.20,170.55,1666,420,0,15.75
9380,13438,44684.04,59302.69,193.47,2225,413,0,14.89
9381,13442,44676.76,59340.63,214.87,2545,404,0,16.26
9382,13443,44745.97,59373.24,205.64,1680,410,0,21.69
9383,13444,44689.65,59332.30,221.77,3120,392,0,14.10
9384,13447,44721.86,59341.97,168.34,1098,424,0,22.67
9385,13448,44703.63,59298.45,213.74,2652,406,0,15.16
9386,13449,44677.11,59325.28,201.56,2263,404,0,15.79
9387,13450,44695.01,59332.13,198.49,1780,413,0,19.32
9388,13451,44695.01,59332.13,198.49,1780,413,0,19.32
9389,13453,44707.98,59306.78,171.19,1304,407,0,19.45
9390,13458,44681.53,59353.73,170.96,1393,422,0,18.59
9391,13459,44708.09,59337.98,162.04,1502,414,0,15.53
9392,13460,44708.09,59337.98,162.04,1502,414,0,15.53
9393,13461,44720.08,59295.10,179.94,1660,412,0,17.07
9394,13462,44720.08,59295.10,179.94,1660,412,0,17.07
9395,13463,44697.93,59382.34,195.24,2148,405,0,15.94
9396,13467,44710.69,59316.21,189.13,1747,412,0,17.87
9397,13473,44672.96,59354.11,224.39,2695,391,0,16.30
9398,13474,44679.30,59321.12,203.27,2240,397,0,16.10
9399,13477,44674.41,59333.82,156.06,1285,417,0,16.89
9400,13478,44730.82,59324.13,212.99,2354,397,0,16.81
9401,13479,44730.60,59332.39,231.12,2243,403,0,20.89
9402,13480,44727.44,59319.54,196.57,1839,411,0,18.38
9403,13481,44724.61,59315.27,211.17,2342,401,0,16.57
9404,13482,44724.61,59315.27,211.17,2342,401,0,16.57
9405,13486,44711.11,59318.13,177.21,1379,415,0,19.85
9406,13487,44711.11,59318.13,177.21,1379,415,0,19.85
9407,13490,44735.07,59341.23,151.91,1004,426,0,20.50
9408,13498,44702.97,59332.04,220.16,2835,403,0,15.96
9409,13499,44705.63,59332.99,187.55,1752,411,0,17.55
9410,13500,44738.13,59318.86,214.25,2141,416,0,18.88
9411,13501,44738.13,59318.86,214.25,2141,416,0,18.88
9412,13503,44690.94,59317.11,179.77,1620,417,0,17.54
9413,13504,44690.94,59317.11,179.77,1620,417,0,17.54
9414,13508,44708.02,59309.96,180.09,2209,417,0,13.17
9415,13509,44733.52,59331.11,175.00,1980,417,0,13.86
9416,13510,44733.52,59331.11,175.00,1980,417,0,13.86
9417,13511,44730.88,59324.56,195.24,2424,407,0,14.24
9418,13525,44703.91,59322.38,225.04,2893,392,0,15.37
9419,13526,44704.01,59388.10,161.33,1349,426,0,17.35
9420,13528,44673.87,59299.15,228.15,2816,401,0,16.34
9421,13531,44702.37,59304.72,161.20,1188,426,0,19.52
9422,13534,44701.09,59344.87,189.33,1701,411,0,18.41
9423,13535,44712.26,59305.80,206.37,2350,411,0,16.53
9424,13536,44678.11,59323.11,214.87,1989,403,0,20.16
9425,13537,44678.11,59323.11,214.87,1989,403,0,20.16
9426,13538,44734.76,59314.15,209.01,2475,398,0,15.38
9427,13542,44696.92,59311.63,142.54,1365,422,0,13.66
9428,13543,44696.92,59311.63,142.54,1365,422,0,13.66
9429,13544,44712.49,59335.64,205.59,2293,405,0,16.17
9430,13545,44717.79,59317.17,205.17,1787,405,0,20.30
9431,13550,44711.34,59336.55,176.74,1644,421,0,16.85
9432,13551,44729.68,59292.83,189.59,1830,410,0,17.11
9433,13553,44684.23,59313.28,191.16,1724,411,0,18.55
9434,13554,44679.66,59336.18,211.28,2506,399,0,15.80
9435,13555,44679.66,59336.18,211.28,2506,399,0,15.80
9436,13558,44717.23,59314.09,178.50,1730,421,0,16.62
9437,13559,44733.80,59314.40,177.54,1604,414,0,17.24
9438,13560,44733.80,59314.40,177.54,1604,414,0,17.24
9439,13565,44680.08,59320.53,161.88,1419,423,0,16.53
9440,13567,44683.58,59343.75,215.30,2091,407,0,19.74
9441,13568,44683.58,59343.75,215.30,2091,407,0,19.74
9442,13570,44710.58,59336.90,150.53,1435,417,0,14.27
9443,13571,44710.58,59336.90,150.53,1435,417,0,14.27
9444,13572,44719.42,59325.88,213.43,2013,409,0,19.79
9445,13575,44706.90,59316.22,182.89,1615,411,0,18.03
9446,13576,44731.63,59303.33,215.03,2570,393,0,15.58
9447,13577,44731.63,59303.33,215.03,2570,393,0,15.58
9448,13578,44742.51,59312.69,160.35,1291,425,0,17.81
9449,13579,44672.13,59339.38,168.34,1760,416,0,14.42
9450,13580,44672.13,59339.38,168.34,1760,416,0,14.42
9451,13581,44692.45,59310.29,172.43,1918,403,0,13.71
9452,13582,44692.45,59310.29,172.43,1918,403,0,13.71
9453,13583,44688.36,59337.11,208.46,2273,407,0,16.79
9454,13585,44678.89,59353.30,199.48,2104,406,0,16.65
9455,13587,44725.94,59344.14,196.27,2359,402,0,14.31
9456,13591,44696.17,59320.65,176.93,1336,423,0,20.57
9457,13592,44696.17,59320.65,176.93,1336,423,0,20.57
9458,13594,44677.68,59301.29,207.92,2329,409,0,16.30
9459,13595,44729.10,59334.57,209.71,2308,406,0,16.73
9460,13597,44756.44,59331.92,221.50,2671,404,0,16.99
9461,13598,44756.44,59331.92,221.50,2671,404,0,16.99
9462,13604,44694.32,59350.16,182.92,1557,418,0,18.90
9463,13607,44764.58,59333.42,195.15,2711,401,0,12.49
9464,13613,44694.55,59322.82,188.22,1986,406,0,15.65
9465,13614,44694.55,59322.82,188.22,1986,406,0,15.65
9466,13615,44663.47,59321.57,176.82,1487,424,0,18.65
9467,13616,44663.47,59321.57,176.82,1487,424,0,18.65
9468,13617,44718.82,59300.67,166.23,1382,409,0,17.49
9469,13618,44684.67,59336.28,194.15,2197,400,0,15.13
9470,13619,44684.67,59336.28,194.15,2197,400,0,15.13
9471,13620,44733.55,59309.54,192.62,2148,410,0,15.55
9472,13621,44704.54,59303.36,194.90,1860,408,0,17.74
9473,13623,44700.53,59330.23,182.40,1686,407,0,17.19
9474,13624,44718.72,59291.78,147.29,1297,419,0,15.13
9475,13625,44718.72,59291.78,147.29,1297,419,0,15.13
9476,13626,44713.20,59314.25,205.00,2237,411,0,17.05
9477,13627,44727.79,59332.06,185.31,1585,415,0,18.94
9478,13632,44663.45,59340.35,190.02,1808,408,0,17.44
9479,13633,44663.45,59340.35,190.02,1808,408,0,17.44
9480,13634,44695.18,59309.75,220.38,2298,407,0,19.08
9481,13635,44695.18,59309.75,220.38,2298,407,0,19.08
9482,13638,44703.65,59348.32,171.81,1505,424,0,17.47
9483,13639,44703.65,59348.32,171.81,1505,424,0,17.47
9484,13640,44684.41,59307.10,218.63,2362,405,0,17.96
9485,13641,44715.42,59337.82,175.68,1334,413,0,20.15
9486,13642,44671.27,59339.02,151.21,1341,420,0,15.38
9487,13643,44671.27,59339.02,151.21,1341,420,0,15.38
9488,13646,44743.81,59313.02,191.82,2122,405,0,15.37
9489,13647,44705.17,59315.22,179.22,1774,412,0,15.98
9490,13648,44677.88,59299.09,180.28,1507,415,0,18.84
9491,13649,44677.88,59299.09,180.28,1507,415,0,18.84
9492,13650,44709.49,59338.10,191.36,1875,417,0,17.22
9493,13651,44709.49,59338.10,191.36,1875,417,0,17.22
9494,13653,44743.00,59362.63,174.60,1627,403,0,16.42
9495,13654,44683.44,59349.18,218.55,2546,403,0,16.76
9496,13655,44683.44,59349.18,218.55,2546,403,0,16.76
9497,13656,44697.23,59296.23,214.85,2306,403,0,17.41
9498,13657,44692.75,59334.23,186.03,1755,412,0,17.28
9499,13658,44692.75,59334.23,186.03,1755,412,0,17.28
9500,13659,44682.93,59340.17,202.17,2031,412,0,17.65
9501,13660,44695.25,59348.17,164.76,1792,404,0,13.43
9502,13661,44695.25,59348.17,164.76,1792,404,0,13.43
9503,13662,44685.96,59294.65,188.49,1723,418,0,18.24
9504,13663,44701.16,59305.53,207.54,2151,402,0,17.35
9505,13665,44682.87,59312.62,174.05,1756,411,0,15.24
9506,13668,44693.92,59306.67,184.45,1422,419,0,20.86
9507,13671,44671.65,59333.04,208.95,2443,402,0,15.73
9508,13672,44703.82,59331.82,190.39,1935,414,0,16.73
9509,13674,44703.00,59327.25,212.07,1911,411,0,20.59
9510,13675,44701.18,59298.02,166.19,1104,426,0,22.03
9511,13676,44701.18,59298.02,166.19,1104,426,0,22.03
9512,13677,44724.36,59310.48,205.81,2032,405,0,18.24
9513,13678,44729.70,59303.18,211.40,2462,400,0,16.03
9514,13679,44708.14,59348.32,179.24,1497,413,0,18.77
9515,13681,44707.38,59306.96,176.52,1357,418,0,20.04
9516,13684,44655.31,59319.28,221.17,2944,388,0,14.72
9517,13686,44723.22,59296.22,159.65,1155,422,0,19.54
9518,13687,44724.84,59321.87,165.00,1143,420,0,20.90
9519,13688,44724.84,59321.87,165.00,1143,420,0,20.90
9520,13689,44719.75,59336.63,198.60,2378,401,0,14.93
9521,13694,44704.00,59316.44,206.74,1890,415,0,19.76
9522,13695,44704.00,59316.44,206.74,1890,415,0,19.76
9523,13700,44717.29,59305.59,188.96,1866,413,0,16.88
9524,13704,44744.51,59358.43,171.79,1464,414,0,17.68
9525,13705,44744.51,59358.43,171.79,1464,414,0,17.68
9526,13706,44743.82,59318.95,174.60,1654,413,0,16.23
9527,13707,44718.56,59320.17,158.69,1587,418,0,14.35
9528,13710,44704.25,59357.97,205.92,1987,398,0,18.32
9529,13711,44712.87,59338.63,212.36,2689,396,0,14.69
9530,13712,44671.60,59338.59,166.55,1423,417,0,17.25
9531,13716,44710.57,59315.67,155.40,1214,422,0,17.76
9532,13717,44710.78,59323.31,205.00,2404,407,0,15.82
9533,13718,44710.78,59323.31,205.00,2404,407,0,15.82
9534,13719,44706.65,59330.98,202.09,1584,419,0,22.49
9535,13720,44719.28,59334.34,208.38,2155,408,0,17.63
9536,13721,44697.96,59302.45,223.19,2361,403,0,18.38
9537,13722,44706.55,59311.91,209.30,2165,402,0,17.54
9538,13723,44671.01,59348.45,171.16,1419,409,0,18.05
9539,13724,44667.72,59324.92,205.43,1752,407,0,20.90
9540,13728,44691.71,59312.01,172.02,1559,409,0,16.68
9541,13729,44691.71,59312.01,172.02,1559,409,0,16.68
9542,13733,44673.41,59315.90,187.15,1852,412,0,16.60
9543,13734,44673.41,59315.90,187.15,1852,412,0,16.60
9544,13736,44721.46,59367.63,182.93,1935,409,0,15.43
9545,13737,44715.41,59319.68,193.35,1902,409,0,17.21
9546,13740,44710.59,59339.56,191.30,2063,405,0,15.54
9547,13743,44737.04,59333.91,215.41,2896,391,0,14.09
9548,13744,44695.16,59353.38,170.10,1349,417,0,18.88
9549,13745,44669.17,59372.78,186.94,1475,412,0,20.52
9550,13746,44669.17,59372.78,186.94,1475,412,0,20.52
9551,13747,44692.89,59330.47,195.86,2000,409,0,17.02
9552,13752,44707.87,59283.62,205.55,2955,385,0,12.88
9553,13753,44707.87,59283.62,205.55,2955,385,0,12.88
9554,13755,44705.04,59308.03,206.48,2015,406,0,18.55
9555,13756,44705.04,59308.03,206.48,2015,406,0,18.55
9556,13758,44706.66,59330.88,157.69,1332,421,0,16.70
9557,13759,44670.15,59300.82,229.79,3016,392,0,15.76
9558,13760,44670.15,59300.82,229.79,3016,392,0,15.76
9559,13762,44677.79,59293.04,191.66,1876,406,0,17.14
9560,13765,44707.58,59287.79,214.01,2016,420,0,20.93
9561,13766,44698.70,59317.95,211.82,2465,405,0,16.09
9562,13767,44670.22,59335.54,222.43,3008,396,0,14.75
9563,13768,44670.22,59335.54,222.43,3008,396,0,14.75
9564,13770,44701.23,59315.81,169.81,1410,411,0,17.93
9565,13771,44677.24,59285.85,235.15,2608,408,0,18.77
9566,13772,44677.24,59285.85,235.15,2608,408,0,18.77
9567,13775,44709.86,59317.59,204.84,2124,405,0,17.59
9568,13777,44674.04,59298.15,181.99,1501,417,0,19.30
9569,13781,44734.61,59295.37,216.78,2435,399,0,16.75
9570,13782,44734.61,59295.37,216.78,2435,399,0,16.75
9571,13783,44703.97,59342.21,174.35,1449,420,0,18.48
9572,13784,44704.39,59322.33,216.90,2207,396,0,18.53
9573,13785,44704.39,59322.33,216.90,2207,396,0,18.53
9574,13790,44702.83,59311.89,191.73,2354,404,0,14.14
9575,13791,44669.18,59329.47,177.88,1371,416,0,20.18
9576,13792,44669.18,59329.47,177.88,1371,416,0,20.18
9577,13794,44695.25,59318.72,170.77,1470,417,0,17.53
9578,13798,44710.70,59325.33,196.64,1967,408,0,17.15
9579,13801,44700.59,59323.20,209.65,2019,409,0,19.07
9580,13802,44736.45,59309.32,208.59,2326,401,0,16.28
9581,13803,44684.97,59307.52,203.00,2279,410,0,15.91
9582,13805,44685.28,59313.85,150.45,1396,412,0,14.57
9583,13806,44685.28,59313.85,150.45,1396,412,0,14.57
9584,13808,44713.66,59367.23,215.38,2756,393,0,14.63
9585,13809,44723.17,59326.01,176.87,1718,420,0,16.18
9586,13810,44683.81,59311.44,222.92,2161,397,0,19.89
9587,13811,44662.51,59345.73,207.78,2242,406,0,16.97
9588,13812,44662.51,59345.73,207.78,2242,406,0,16.97
9589,13814,44738.73,59343.65,157.30,1172,422,0,18.78
9590,13816,44775.34,59298.42,134.58,882,424,0,18.66
9591,13817,44694.64,59318.20,215.23,2506,407,0,16.28
9592,13818,44698.43,59326.72,210.10,2434,402,0,16.24
9593,13819,44711.43,59333.59,215.29,2471,401,0,17.09
9594,13820,44733.49,59344.15,166.24,1140,425,0,21.39
9595,13824,44721.40,59318.26,168.05,1205,428,0,20.75
9596,13827,44694.62,59280.35,210.57,2368,401,0,16.58
9597,13831,44698.23,59342.71,206.62,1906,408,0,19.54
9598,13832,44698.23,59342.71,206.62,1906,408,0,19.54
9599,13833,44714.89,59322.10,196.19,1756,410,0,19.03
9600,13834,44694.40,59336.30,168.25,1430,409,0,17.32
9601,13835,44694.40,59336.30,168.25,1430,409,0,17.32
9602,13836,44708.03,59331.30,202.81,2493,406,0,14.58
9603,13837,44692.14,59299.44,176.73,1382,414,0,19.66
9604,13838,44708.44,59318.60,213.73,2137,413,0,18.89
9605,13839,44752.40,59333.45,192.06,1750,408,0,18.34
9606,13840,44752.40,59333.45,192.06,1750,408,0,18.34
9607,13843,44693.92,59324.08,232.35,2581,396,0,18.45
9608,13847,44739.66,59370.93,183.88,1809,412,0,16.53
9609,13848,44739.66,59370.93,183.88,1809,412,0,16.53
9610,13849,44716.60,59330.55,155.84,1181,413,0,18.14
9611,13850,44698.81,59362.03,214.76,2384,400,0,16.81
9612,13851,44698.96,59314.94,200.30,2263,411,0,15.98
9613,13854,44718.19,59290.24,207.81,2145,404,0,17.43
9614,13855,44713.80,59347.27,218.88,2475,400,0,16.89
9615,13856,44689.11,59354.81,209.56,2343,399,0,16.72
9616,13861,44700.02,59328.02,175.11,1473,425,0,18.45
9617,13866,44707.00,59330.40,177.73,1402,418,0,19.73
9618,13867,44707.00,59330.40,177.73,1402,418,0,19.73
9619,13870,44683.89,59346.90,142.76,1097,419,0,16.77
9620,13874,44698.90,59325.14,185.87,1564,407,0,19.12
9621,13875,44698.90,59325.14,185.87,1564,407,0,19.12
9622,13876,44747.33,59365.56,203.36,2046,411,0,18.16
9623,13880,44694.60,59355.57,185.33,1775,413,0,16.95
9624,13885,44719.65,59284.76,200.06,1757,407,0,19.61
9625,13886,44719.65,59284.76,200.06,1757,407,0,19.61
9626,13887,44694.89,59337.98,187.21,2010,409,0,15.50
9627,13888,44664.84,59323.04,174.25,1412,419,0,18.92
9628,13889,44711.51,59308.63,188.14,1658,410,0,18.54
9629,13890,44711.51,59308.63,188.14,1658,410,0,18.54
9630,13895,44694.09,59363.07,246.83,2849,401,0,19.55
9631,13898,44677.72,59306.01,192.88,1908,409,0,17.14
9632,13899,44721.65,59319.21,217.65,2229,407,0,18.71
9633,13900,44721.65,59319.21,217.65,2229,407,0,18.71
9634,13904,44691.99,59326.51,204.08,2237,408,0,16.63
9635,13905,44691.99,59326.51,204.08,2237,408,0,16.63
9636,13906,44710.49,59334.55,203.40,1981,411,0,18.70
9637,13907,44710.49,59334.55,203.40,1981,411,0,18.70
9638,13908,44692.59,59309.40,178.47,1617,407,0,17.23
9639,13909,44662.65,59329.36,207.51,2646,401,0,14.51
9640,13910,44662.65,59329.36,207.51,2646,401,0,14.51
9641,13911,44747.70,59344.31,201.77,2571,400,0,14.00
9642,13912,44717.53,59310.03,179.89,1763,410,0,16.16
