id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty_xy [nm]
1039,5799,1290.715,1278.928,137.05,29095,92,0,1.1
1040,5801,1283.289,1287.817,133.72,27639,113,0,1.11
1041,5802,1285.338,1288.133,131.81,26845,117,0,1.11
1042,6674,1282.201,1276.175,135.42,9811,96,0,2.27
1043,6675,1285.732,1277.849,131.3,7956,99,0,2.4
1044,6676,1283.392,1287.998,139.91,10772,84,0,2.14
1045,6677,1279.327,1280.394,134.58,9837,92,0,2.11
1046,2424,1273.038,1287.881,137.9,17353,88,0,1.52
1047,5800,1286.848,1278.977,138.83,11060,90,0,2.06
1048,6678,1292.241,1277.284,129.71,9080,105,0,2.15
1049,1131,1270.436,1283.121,136.37,11204,90,0,1.95
1050,1133,1282.859,1280.662,128.63,10229,107,0,1.94
1051,929,1281.338,1272.063,128.07,8984,108,0,2.12
1052,930,1281.664,1271.72,136.18,10347,86,0,2.04
1053,932,1272.783,1278.291,133.36,9264,105,0,2.21
1054,1128,1271.874,1278.311,129.63,10078,108,0,1.99
1055,1130,1281.332,1269.912,127.34,9703,111,0,2
1056,1132,1269.972,1277.22,133.15,10540,102,0,2
1057,1134,1269.704,1276.253,129.65,10532,99,0,1.9
1058,2610,1276.181,1285.904,133.58,14853,97,0,1.58
1059,2611,1281.485,1277.085,138.83,13510,90,0,1.78
1060,2612,1287.217,1285.107,134.35,14838,98,0,1.61
1061,4626,1283.493,1265.115,131.99,33981,121,0,0.96
1062,4627,1269.22,1286.747,134.84,30859,119,0,1.04
1063,4628,1275.245,1289.646,130.62,32863,140,0,0.97
1064,4629,1279.895,1269.584,136.81,36219,83,0,0.94
1065,4630,1274.931,1284.504,136.5,35446,100,0,0.97
1066,927,1283.852,1285.573,139.97,10652,84,0,2.09
1067,928,1270.835,1284.126,136.45,8076,95,0,2.47
1068,931,1282.289,1279.292,132.69,9649,97,0,2.09
1069,1354,1282.574,1280.048,136.38,20378,96,0,1.38
1070,1356,1287.846,1284.59,134.01,20255,98,0,1.37
1071,2870,1286.652,1283.529,136.35,8541,97,0,2.43
1072,2871,1276.755,1278.246,134.48,18893,99,0,1.41
1073,3260,1274.603,1275.745,133.88,28698,106,0,1.1
1074,4738,1271.498,1284.303,140.31,12532,84,0,1.95
1075,4739,1281.45,1278.332,132.43,11174,97,0,1.93
1076,4741,1284.756,1270.298,129.06,10632,111,0,1.95
1077,4744,1283.054,1274.615,130.25,10873,107,0,1.98
1078,2869,1285.295,1284.642,133.89,18435,106,0,1.44
1079,2872,1277.293,1277.635,134.46,19081,112,0,1.43
1080,3257,1283.094,1282.827,132.61,27364,115,0,1.12
1081,3258,1280.315,1281.579,132.23,23916,117,0,1.21
1082,3259,1284.762,1287.471,136.13,28889,98,0,1.11
1083,3261,1272.466,1283.05,135.7,28563,105,0,1.12
1084,4742,1275.834,1284.655,131.41,11116,102,0,1.93
1085,4743,1276.654,1278.422,141.02,12591,86,0,1.95
1086,4736,1271.317,1277.657,131.42,11037,102,0,1.94
1087,4737,1275.826,1287.644,134.45,9628,96,0,2.19
1088,4740,1270.572,1280.771,125.99,10374,118,0,1.93
1089,1357,1280.853,1282.462,137.91,21094,89,0,1.37
1090,5558,1264.596,1275.117,128.66,15442,119,0,1.54
1091,5559,1285.287,1280.842,136.94,17258,102,0,1.55
1092,6236,1274.945,1285.235,135.35,30885,96,0,1.06
1093,5554,1271.14,1276.369,134.68,16604,101,0,1.54
1094,5555,1280.426,1279.671,135.44,11064,93,0,2
1095,5556,1280.062,1277.034,136.75,17223,93,0,1.54
1096,5557,1285.323,1277.979,132.71,16573,105,0,1.52
1097,6232,1282.195,1280.881,136.28,31265,92,0,1.06
1098,6233,1282.477,1272.972,136.88,16570,87,0,1.51
1099,6234,1273.204,1276.557,137,31127,98,0,1.11
1100,6235,1285.553,1285.726,136.01,31119,100,0,1.07
1101,262,1294.205,1274.836,130.29,21400,120,0,1.26
1102,6485,1285.609,1276.686,132.85,42778,127,0,0.86
1103,6486,1280.068,1280.296,134.73,43892,110,0,0.86
1104,6797,1281.166,1278.872,136.97,13271,86,0,1.78
1105,6483,1278.535,1267.834,135.29,43954,108,0,0.86
1106,6484,1290.985,1276.267,130.08,9127,104,0,2.16
1107,6757,1282.696,1288.959,132.12,10429,98,0,1.97
1108,6761,1280.218,1285.127,143.19,11863,78,0,2
1109,6764,1281.874,1298.896,141.71,11338,82,0,2.04
1110,980,1285.626,1274.322,132.95,28409,114,0,1.07
1111,981,1280.441,1284.854,134.81,28851,109,0,1.08
1112,982,1282.603,1283.931,133.08,28351,108,0,1.07
1113,983,1283.492,1276.778,131.75,27923,113,0,1.07
1114,984,1279.531,1276.903,135.17,29210,99,0,1.07
1115,985,1275.57,1283.615,133.39,28442,114,0,1.07
1116,986,1279.44,1281.122,131.98,27443,128,0,1.09
1117,987,1281.408,1274.844,129.92,26782,138,0,1.09
1118,988,1282.145,1281.754,132.46,28265,121,0,1.07
1119,989,1279.137,1277.778,134.6,29434,100,0,1.05
1120,990,1281.826,1282.607,136.97,30559,86,0,1.04
1121,991,1278.151,1282.573,136.12,29139,100,0,1.08
1122,6755,1278.584,1277.402,132.28,9955,104,0,2.06
1123,6758,1276.351,1279.714,129.42,9816,105,0,2.01
1124,6759,1282.583,1275.498,130.89,9591,113,0,2.11
1125,6760,1281.25,1280.451,134.55,10402,98,0,2.03
1126,6762,1280.771,1279.938,137.25,10980,88,0,2
1127,6763,1279.344,1279.397,133.76,9830,104,0,2.2
1128,6765,1272.109,1278.172,131.78,9738,108,0,2.09
1129,6766,1280.337,1280.68,134.42,10903,87,0,1.93
1130,6767,1273.575,1283.474,134.24,10158,101,0,2.07
1131,1675,1285.17,1279.659,134.85,46812,120,0,0.85
1132,1677,1282.616,1281.844,134.54,46538,116,0,0.83
1133,1678,1282.738,1278.91,135.01,46550,112,0,0.83
1134,1680,1276.97,1277.204,132.94,45651,124,0,0.82
1135,1681,1280.073,1281.937,135.16,47070,106,0,0.82
1136,3672,1281.545,1280.457,134.77,20843,93,0,1.31
1137,3674,1281.706,1276.806,131.43,19956,110,0,1.32
1138,3675,1281.798,1281.118,140.47,22592,70,0,1.3
1139,3676,1283.015,1274.447,130.22,20217,113,0,1.29
1140,3678,1276.854,1280.53,132,19656,111,0,1.33
1141,6909,1281.852,1282.086,144.88,11197,74,0,2.13
1142,1676,1271.478,1284.184,138.13,13077,89,0,1.82
1143,1679,1271.881,1271.339,133.44,45843,125,0,0.83
1144,3673,1276.862,1280.434,131.34,6607,108,0,2.8
1145,3677,1279.602,1268.797,138.51,21641,89,0,1.36
1146,5399,1278.896,1281.931,128.92,11015,107,0,1.85
1147,5400,1284.963,1282.857,131.41,11643,115,0,1.86
1148,5404,1269.454,1282.77,141.07,13890,85,0,1.78
1149,5405,1284.57,1285.046,133.84,12324,103,0,1.81
1150,5401,1279.222,1278.35,138.21,13730,79,0,1.72
1151,5402,1298.382,1280.201,135.33,12844,92,0,1.77
1152,5403,1279.397,1277.933,135.79,13257,86,0,1.73
1153,5398,1283.819,1271.96,134.76,12343,97,0,1.86
1154,2114,1284.692,1281.52,134.92,20573,97,0,1.3
1155,2115,1285.908,1278.187,135.5,17799,95,0,1.46
1156,2116,1282.202,1276.593,130.12,19384,121,0,1.34
1157,2117,1275.885,1281.549,135.53,20973,99,0,1.32
1158,2118,1283.883,1285.046,137.51,21168,88,0,1.33
1159,2120,1280.207,1271.311,135.46,20784,95,0,1.33
1160,2121,1284.386,1285.516,135.47,20505,103,0,1.35
1161,2122,1280.515,1284.659,135.63,20948,95,0,1.32
1162,2123,1271.142,1278.623,137.06,21472,87,0,1.31
1163,2125,1289.647,1275.125,132.78,20361,102,0,1.31
1164,2126,1276.373,1277.577,134.15,20763,99,0,1.31
1165,2127,1286.921,1275.417,130.37,19586,114,0,1.32
1166,2128,1276.206,1285.876,137.13,21116,90,0,1.33
1167,2129,1285.608,1285.655,132.27,20059,112,0,1.33
1168,2130,1281.95,1274.148,138.39,21832,80,0,1.31
1169,2131,1287.045,1284.11,133.44,20273,106,0,1.33
1170,2132,1277.087,1283.809,135.18,20839,105,0,1.33
1171,2133,1284.063,1289.098,132.53,20483,98,0,1.34
1172,2134,1284.726,1280.873,132.89,20311,106,0,1.32
1173,2135,1283.817,1278.555,136.2,21332,99,0,1.35
1174,2136,1271.244,1283.481,137.58,21441,85,0,1.34
1175,2138,1283.66,1272.19,139.31,22098,82,0,1.31
1176,2139,1283.032,1284.531,133.88,20547,108,0,1.33
1177,2141,1279.736,1276.448,132.32,19967,112,0,1.33
1178,2142,1287.215,1285.691,135.27,21231,92,0,1.3
1179,2144,1282.974,1280.671,136.16,21354,85,0,1.3
1180,2145,1270.907,1283.637,136.88,21429,92,0,1.35
1181,2146,1280.373,1284.088,134.22,21016,93,0,1.29
1182,2147,1271.119,1278.439,131.6,19501,114,0,1.34
1183,2148,1272.871,1279.548,138.91,21864,88,0,1.32
1184,2150,1278.512,1279.188,132.72,20342,105,0,1.31
1185,2119,1275.595,1284.752,131.65,20347,107,0,1.32
1186,2124,1280.126,1276.695,135.75,20805,96,0,1.36
1187,2137,1273.626,1281.398,131.7,19499,117,0,1.36
1188,2140,1276.796,1280.814,131.88,19590,113,0,1.35
1189,2143,1286.815,1273.317,136.43,21466,91,0,1.3
1190,2149,1279.523,1288.733,136.25,21583,87,0,1.32
1191,2708,1287.134,1290.742,137.74,16964,86,0,1.53
1192,3202,1280.118,1288.282,131.65,19680,116,0,1.34
1193,6091,1276.445,1275.747,131.28,11764,104,0,1.86
1194,6959,1283.314,1291.132,134.1,18111,101,0,1.44
1195,6960,1281.254,1280.652,134.81,17962,100,0,1.46
1196,2706,1274.133,1276.093,139.02,16846,86,0,1.56
1197,2709,1278.558,1274.411,137.26,16607,91,0,1.59
1198,2710,1275.017,1276.601,137.11,17013,92,0,1.53
1199,2711,1286.616,1286.189,134.09,16241,100,0,1.56
1200,2712,1287.342,1281.052,129.24,15142,117,0,1.55
1201,3194,1267.855,1278.203,134.12,20805,99,0,1.3
1202,3195,1286.752,1275.758,134.42,13674,101,0,1.76
1203,3196,1282.807,1282.014,130.72,19368,122,0,1.35
1204,3197,1276.83,1271.907,134.3,20413,98,0,1.32
1205,3198,1277.131,1274.33,134.45,20787,97,0,1.34
1206,3199,1278.315,1281.382,133.95,19795,117,0,1.41
1207,3200,1278.45,1278.616,135.19,20165,103,0,1.36
1208,3201,1282.258,1283.066,136.19,20887,98,0,1.34
1209,3203,1270.739,1283.034,137.65,21192,88,0,1.33
1210,5297,1284.946,1280.904,139.72,17041,85,0,1.56
1211,6090,1287.321,1267.829,136.03,18852,98,0,1.46
1212,6093,1273.097,1281.626,133.73,17963,106,0,1.44
1213,6094,1275.443,1277.464,135.63,18347,104,0,1.45
1214,6095,1276.174,1282.243,130.51,17662,111,0,1.41
1215,6096,1286.951,1280.255,130.87,17516,111,0,1.44
1216,6097,1284.178,1273.502,134.44,17829,111,0,1.47
1217,6098,1276.519,1280.548,134.53,18316,94,0,1.3
1218,6099,1283.52,1276.992,136.98,18243,102,0,1.48
1219,6100,1283.142,1280.968,134.62,18133,100,0,1.44
1220,6957,1281.813,1272.627,131.32,17402,116,0,1.44
1221,6961,1277.389,1271.794,135.32,18149,99,0,1.44
1222,6962,1281.123,1280.131,132.14,17730,111,0,1.43
1223,6963,1281.421,1284.32,133.56,17910,104,0,1.45
1224,6964,1279.527,1280.776,135.67,18308,98,0,1.45
1225,6965,1272.372,1280.236,134.18,18471,96,0,1.4
1226,6966,1281.527,1280.354,137.19,18668,94,0,1.48
1227,6967,1271.462,1284.22,133.61,17913,100,0,1.43
1228,6968,1283.616,1283.665,135.46,18335,93,0,1.43
1229,6969,1276.735,1276.333,133.66,17802,100,0,1.44
1230,6970,1278.724,1283.926,135.02,18434,95,0,1.42
1231,6971,1280.647,1284.544,133.97,17946,96,0,1.48
1232,6972,1278.145,1275.302,130.51,17141,120,0,1.45
1233,6973,1279.527,1277.314,134.09,17783,104,0,1.48
1234,7315,1281.267,1279.935,132.35,21533,127,0,1.29
1235,7317,1276.793,1285.37,136.27,23229,89,0,1.29
1236,7318,1270.828,1278.774,134.35,22347,104,0,1.29
1237,7319,1275.974,1278.257,136.88,22775,100,0,1.32
1238,7320,1279.155,1276.829,134.35,21950,106,0,1.31
1239,7321,1280.149,1280.768,134.69,22141,106,0,1.29
1240,7322,1277.667,1282.208,133.75,21709,107,0,1.26
1241,2707,1283.897,1280.99,135.01,5278,88,0,3.28
1242,6092,1277.072,1279.528,135.92,18718,94,0,1.5
1243,3584,1276.502,1273.731,130.07,8369,95,0,2.22
1244,5017,1272.45,1281.02,133.03,18907,105,0,1.36
1245,512,1279.135,1283.914,135.19,30915,110,0,1.04
1246,513,1277.073,1290.944,135.27,18169,99,0,1.44
1247,514,1285.069,1285.537,132.45,30760,115,0,1.01
1248,515,1283.814,1280.956,136.28,32145,99,0,1.02
1249,728,1271.628,1285.407,131.64,12608,100,0,1.73
1250,730,1278.617,1287.042,139.21,13629,87,0,1.76
1251,731,1271.92,1280.489,135.35,13140,97,0,1.76
1252,732,1279.93,1277.199,132.24,12360,111,0,1.8
1253,733,1289.55,1284.285,131.77,12549,113,0,1.77
1254,734,1288.604,1280.279,131.28,12359,104,0,1.76
1255,735,1277.508,1278.25,132.94,13015,101,0,1.73
1256,736,1274.214,1273.713,133.63,12782,102,0,1.77
1257,737,1279.97,1287.273,134.8,12953,100,0,1.77
1258,738,1285.371,1276.56,132.8,12537,105,0,1.78
1259,3585,1289.643,1296.904,138.83,8726,87,0,2.37
1260,5008,1286.242,1283.087,131.45,18324,114,0,1.38
1261,5010,1279.859,1282.999,130.99,18391,113,0,1.37
1262,5011,1281.284,1276.474,131.11,18490,111,0,1.36
1263,5012,1278.275,1287.105,137.31,20174,92,0,1.36
1264,5013,1281.412,1278.713,134.95,19387,98,0,1.36
1265,5014,1270.687,1280.024,136.26,20240,86,0,1.33
1266,5015,1277.418,1284.041,133,18690,112,0,1.39
1267,5016,1271.103,1278.605,132.99,18463,106,0,1.39
1268,5018,1281.644,1280.257,138.3,20519,83,0,1.35
1269,5019,1280.951,1284.222,130.82,18204,111,0,1.37
1270,5020,1276.902,1283.865,133.15,18268,121,0,1.43
1271,5021,1271.304,1270.771,128.53,17613,126,0,1.39
1272,5022,1279.538,1280.348,132.61,18607,110,0,1.38
1273,5191,1283.428,1285.796,135.29,21821,95,0,1.27
1274,5192,1284.588,1278.72,131.47,14423,109,0,1.6
1275,87,1281.502,1277.245,134.42,21636,101,0,1.28
1276,1653,1285.052,1282.617,140.54,15206,88,0,1.71
1277,3117,1273.852,1285.459,133.58,14050,99,0,1.68
1278,4604,1278.154,1279.843,129.32,6741,104,0,2.65
1279,6847,1288.245,1281.617,132.06,26152,110,0,1.12
1280,1263,1284.633,1290.156,133.91,25881,102,0,1.15
1281,3111,1278.347,1285.425,135.94,14697,98,0,1.67
1282,6473,1278.779,1279.971,134.66,5399,93,0,3.25
1283,82,1278.829,1279.958,133.32,21083,107,0,1.3
1284,84,1287.164,1275.985,131.76,20786,110,0,1.29
1285,85,1270.284,1276.973,134.6,21234,103,0,1.31
1286,1267,1276.864,1269.106,134.94,25735,103,0,1.17
1287,3112,1286.804,1279.429,125.57,7274,108,0,2.4
1288,3116,1279.393,1281.426,131.86,14273,103,0,1.64
1289,4603,1281.202,1277.269,133.09,14208,106,0,1.66
1290,6474,1288.186,1286.655,137.93,13810,95,0,1.78
1291,6844,1286.365,1288.066,134.56,27089,104,0,1.13
1292,6846,1280.923,1270.338,131.21,26549,112,0,1.1
1293,6849,1282.519,1286.527,135.65,27291,98,0,1.14
1294,6850,1281.732,1278.171,137.27,28164,96,0,1.13
1295,86,1277.158,1289.958,136.4,21855,93,0,1.3
1296,1264,1279.547,1284.014,130.67,20483,115,0,1.41
1297,1265,1277.398,1285.737,137.01,26916,88,0,1.15
1298,1266,1272.687,1283.056,131.66,25256,110,0,1.14
1299,1651,1274.838,1269.477,139.51,15167,85,0,1.68
1300,3113,1273.535,1282.478,135.49,14613,96,0,1.67
1301,3114,1283.496,1280.094,133.67,14585,93,0,1.6
1302,3115,1277.165,1268.826,130.12,13573,110,0,1.67
1303,6842,1283.962,1285.511,134.7,27343,99,0,1.12
1304,6845,1281.192,1279.141,132.13,26753,112,0,1.11
1305,6848,1282.63,1287.342,133.79,26887,112,0,1.13
1306,6851,1285.027,1282.412,134.66,27485,104,0,1.12
1307,6852,1284.092,1282.119,137.72,27736,93,0,1.15
1308,6853,1280.112,1279.954,134.67,27668,96,0,1.11
1309,839,1285.099,1284.195,132.57,17411,111,0,1.47
1310,841,1286.135,1280.991,138.88,19699,81,0,1.42
1311,844,1281.184,1280.229,130.31,17392,112,0,1.43
1312,846,1282.727,1287.549,133.18,18057,102,0,1.43
1313,848,1276.356,1278.963,128.94,17035,118,0,1.45
1314,849,1278.71,1270.977,132.19,17698,108,0,1.45
1315,850,1280.13,1276.87,132.93,18194,102,0,1.45
1316,857,1279.487,1275.543,136.74,19006,86,0,1.46
1317,858,1286.439,1272.408,130.99,17553,112,0,1.43
1318,860,1277.73,1276.479,135.66,19099,91,0,1.44
1319,862,1286.212,1276.27,134.85,18281,101,0,1.48
1320,863,1275.739,1276.628,137.08,19078,89,0,1.43
1321,864,1277.116,1285.357,136.53,18926,96,0,1.46
1322,866,1274.418,1277.232,138.17,19280,93,0,1.46
1323,873,1275.539,1284.347,132.58,17901,110,0,1.48
1324,875,1279.638,1273.779,136.39,18979,87,0,1.46
1325,877,1284.228,1278.653,134.14,18173,103,0,1.46
1326,878,1281.546,1280.006,133.75,18323,96,0,1.42
1327,879,1273.1,1275.688,138,18962,93,0,1.47
1328,882,1287.557,1277.559,136.09,18496,102,0,1.46
1329,2202,1274.32,1287.306,134.23,10850,104,0,2.03
1330,2204,1278.331,1281.388,139.58,11606,87,0,2.04
1331,2205,1286.568,1281.854,129.47,9746,116,0,2.12
1332,3013,1278.984,1278.634,132.84,14501,103,0,1.63
1333,3323,1285.146,1276.24,131.87,22372,118,0,1.26
1334,3326,1286.305,1275.574,131.57,22513,115,0,1.24
1335,3328,1271.59,1288.671,133.39,23380,101,0,1.23
1336,3332,1278.889,1283.182,132.43,23222,103,0,1.22
1337,3333,1280.981,1280.408,134.63,23310,103,0,1.25
1338,4371,1283.118,1271.462,129.92,8962,106,0,2.21
1339,4373,1281.701,1278.835,133.62,9819,89,0,2.11
1340,4374,1284.321,1272.26,131.54,9113,101,0,2.21
1341,4375,1281.324,1280.983,129.01,9021,103,0,2.19
1342,4379,1279.101,1288.21,135.92,9119,105,0,2.36
1343,4380,1278.594,1274.304,134.01,9713,95,0,2.17
1344,4381,1281.011,1293.422,132.69,9372,99,0,2.19
1345,4382,1272.245,1280.433,126.67,8786,106,0,2.14
1346,842,1279.881,1280.791,135.44,19128,87,0,1.4
1347,843,1284.286,1288.691,135.31,18571,100,0,1.44
1348,845,1282.356,1288.802,134.99,18868,88,0,1.44
1349,847,1274.515,1287.397,133.92,17936,104,0,1.48
1350,851,1286.695,1276.262,136.33,18797,94,0,1.47
1351,852,1273.313,1284.838,136.97,18560,98,0,1.51
1352,853,1276.906,1277.4,137.59,19232,83,0,1.42
1353,854,1281.973,1268.565,132.78,17786,108,0,1.45
1354,856,1297.914,1275.111,134.32,18693,92,0,1.44
1355,861,1276.896,1288.323,130.76,17142,124,0,1.51
1356,865,1288.982,1277.767,133.57,18363,101,0,1.44
1357,867,1289.694,1289.451,136.75,18421,98,0,1.49
1358,868,1280.6,1277.709,128.82,17016,118,0,1.44
1359,869,1285.904,1282.728,136.94,18737,101,0,1.47
1360,871,1292.577,1288.215,137.38,19193,90,0,1.43
1361,872,1277.083,1282.685,132.6,17787,99,0,1.43
1362,874,1271.298,1281.369,133.46,18425,96,0,1.41
1363,876,1270.234,1274.784,137.17,18699,95,0,1.5
1364,880,1277.47,1280.626,130.7,17273,117,0,1.45
1365,881,1277.34,1289.868,135.21,18727,100,0,1.44
1366,885,1279.231,1287.934,133.95,17763,106,0,1.48
1367,2203,1289.632,1276.539,134.11,9409,98,0,2.26
1368,2206,1288.704,1276.954,134.55,11016,93,0,1.99
1369,3014,1283.152,1273.665,134.37,19062,103,0,1.44
1370,3015,1287.285,1279.4,137.77,20438,89,0,1.38
1371,3324,1285.764,1272.463,134.52,10769,102,0,2.11
1372,3325,1289.613,1274.123,134.65,23917,98,0,1.23
1373,3327,1278.351,1286.494,133.53,23126,102,0,1.23
1374,3329,1285.637,1280.225,134.8,23590,97,0,1.23
1375,3331,1277.262,1273.071,135.55,23669,99,0,1.24
1376,4377,1280.078,1287.708,133.95,9104,105,0,2.3
1377,4378,1282.048,1277.653,136.4,10205,86,0,2.12
1378,4384,1285.184,1289.405,136.59,9744,98,0,2.23
1379,4385,1277.716,1282.721,136.56,9839,90,0,2.23
1380,859,1279.383,1279.327,134.2,18291,103,0,1.45
1381,870,1277.13,1279.43,135.1,18481,92,0,1.43
1382,884,1274.047,1277.921,136.14,18398,99,0,1.5
1383,886,1272.341,1269.907,136.79,18967,88,0,1.44
1384,889,1274.839,1275.929,135.98,30820,95,0,1.07
1385,3012,1277.066,1279.422,135.9,19774,95,0,1.4
1386,3330,1277.33,1275.901,137.65,24483,87,0,1.24
1387,4372,1276.563,1275.475,129.82,8519,115,0,2.32
1388,855,1281.455,1287.279,132.09,17790,108,0,1.45
1389,883,1284.377,1290.265,134.45,18643,97,0,1.41
1390,888,1277.802,1285.987,136.03,27176,101,0,1.17
1391,890,1276.032,1280.117,133.17,30000,116,0,1.07
1392,4369,1287.311,1281.914,125.15,8377,113,0,2.22
1393,4376,1285.345,1279.475,136.97,10217,85,0,2.13
1394,4383,1274.014,1279.761,128.92,8629,110,0,2.26
1395,2485,1281.586,1280.776,134.64,25063,107,0,1.19
1396,2486,1284.338,1281.203,134.68,24855,101,0,1.19
1397,6295,1283.892,1279.79,132.44,22662,105,0,1.23
1398,6741,1280.776,1277.483,131.22,11352,117,0,1.92
1399,6743,1283.367,1286.403,136.08,12481,96,0,1.85
1400,6294,1279.078,1280.409,134.88,24518,114,0,1.22
1401,6736,1284.624,1275.5,129.6,11374,106,0,1.85
1402,6737,1276.373,1274.871,132.2,7969,114,0,2.49
1403,6738,1284.286,1279.266,136.61,12586,93,0,1.85
1404,6739,1288.05,1271.606,132.56,11769,104,0,1.82
1405,6742,1271.962,1286.856,133.49,11736,105,0,1.89
1406,2483,1285.125,1278.689,133.23,24629,112,0,1.19
1407,4330,1280.548,1285.077,133.57,5484,89,0,3.13
1408,6296,1284.105,1277.679,133.04,23906,113,0,1.2
1409,46,1278.692,1275.04,131.6,7695,96,0,2.44
1410,2484,1283.187,1277.774,145.68,11126,80,0,2.2
