id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty_xy [nm]
1387,4372,1276.115,1280.322,129.82,8519,115,0,2.32
1388,855,1276.002,1281.47,132.09,17790,108,0,1.45
1389,883,1278.84,1285.523,134.45,18643,97,0,1.41
1390,888,1275.611,1281.917,136.03,27176,101,0,1.17
1391,890,1273.539,1280.664,133.17,30000,116,0,1.07
1392,4369,1278.118,1283.978,125.15,8377,113,0,2.22
1393,4376,1277.453,1281.597,136.97,10217,85,0,2.13
1394,4383,1278.329,1279.853,128.92,8629,110,0,2.26
1395,2485,1280.736,1280.588,134.64,25063,107,0,1.19
1396,2486,1280.869,1280.625,134.68,24855,101,0,1.19
1397,6295,1279.626,1279.862,132.44,22662,105,0,1.23
1398,6741,1279.573,1278.655,131.22,11352,117,0,1.92
1399,6743,1281.034,1279.442,136.08,12481,96,0,1.85
1400,6294,1278.103,1278.367,134.88,24518,114,0,1.22
1401,6736,1278.964,1281.292,129.6,11374,106,0,1.85
1402,6737,1278.47,1278.758,132.2,7969,114,0,2.49
1403,6738,1278.729,1277.655,136.61,12586,93,0,1.85
1404,6739,1280.315,1276.76,132.56,11769,104,0,1.82
1405,6742,1277.896,1275.116,133.49,11736,105,0,1.89
1406,2483,1280.248,1277.435,133.23,24629,112,0,1.19
1407,4330,1284.322,1279.139,133.57,5484,89,0,3.13
1408,6296,1283.984,1279.31,133.04,23906,113,0,1.2
1409,46,1282.668,1277.507,131.6,7695,96,0,2.44
1410,2484,1280.308,1272.887,145.68,11126,80,0,2.2
1411,6740,1282.441,1276.296,133.57,12122,93,0,1.84
1412,956,1281.515,1276.302,137.79,16706,89,0,1.52
1413,957,1276.328,1278.596,131.77,8318,105,0,2.33
1414,1340,1277.389,1278.608,133.4,19708,109,0,1.39
1415,4428,1279.491,1277.396,139.16,12339,83,0,1.87
1416,4901,1283.648,1275.689,124.38,7882,115,0,2.24
1417,1437,1276.161,1281.073,129.74,10221,109,0,1.98
1418,958,1278.977,1283.47,136.95,16809,93,0,1.62
1419,1337,1281.21,1279.714,131.54,19191,112,0,1.34
1420,1339,1283.053,1279.471,135.84,20290,96,0,1.34
1421,1341,1284.106,1277.848,134.32,20138,99,0,1.32
1422,1436,1279.968,1279.851,137.5,19606,83,0,1.37
1423,1438,1282.16,1280.084,135.09,18862,98,0,1.39
1424,1439,1280.75,1283.252,137.17,19527,86,0,1.37
1425,1440,1278.727,1279.533,133.48,18411,106,0,1.4
1426,1441,1282.473,1281.216,135.53,19205,90,0,1.34
1427,1442,1281.731,1276.826,134.16,18653,103,0,1.48
1428,1443,1278.043,1280.601,134.78,18484,101,0,1.41
1429,1444,1277.689,1280.363,135.88,19328,88,0,1.36
1430,1445,1285.202,1279.04,133.9,18829,103,0,1.38
1431,1446,1279.864,1280.746,137.31,19194,97,0,1.41
1432,1447,1283.296,1277.751,129.42,17558,117,0,1.46
1433,1448,1279.239,1277.087,137.43,19082,94,0,1.41
1434,4427,1278.623,1282.371,133.06,15704,104,0,1.54
1435,4429,1281.56,1282.365,134.51,16138,98,0,1.52
1436,4430,1279.46,1281.379,135.15,16407,98,0,1.52
1437,4431,1278.355,1281.348,134.06,16033,102,0,1.53
1438,4432,1282.071,1279.737,135.52,16452,100,0,1.53
1439,4900,1276.942,1283.095,130.67,12480,115,0,1.77
1440,4902,1282.416,1279.95,131.72,13168,103,0,1.69
1441,3557,1281.487,1281.191,136.44,24200,95,0,1.21
1442,3558,1279.087,1283.183,134.48,11598,96,0,1.95
1443,3560,1281.504,1279.506,134.43,23066,113,0,1.28
1444,3561,1279.457,1284.321,134.67,23866,93,0,1.2
1445,3635,1280.887,1278.291,135.19,13297,100,0,1.8
1446,3636,1277.134,1277.823,133.08,13742,102,0,1.68
1447,3637,1283.078,1282.869,132.5,13749,101,0,1.67
1448,3638,1279.416,1282.27,136.14,14117,94,0,1.7
1449,3640,1278.914,1279.641,140.68,14874,88,0,1.72
1450,3641,1283.297,1280.596,133.66,14178,94,0,1.65
1451,3642,1278.658,1278.837,133.76,14287,93,0,1.67
1452,3644,1276.325,1284.065,134.04,13702,103,0,1.71
1453,3646,1279.651,1279.132,130.43,13630,103,0,1.67
1454,3647,1281.615,1278.945,140.13,14608,85,0,1.77
1455,5351,1278.934,1280.297,135.23,23140,94,0,1.27
1456,5353,1282.638,1280.529,133.35,22074,111,0,1.27
1457,5354,1280.485,1278.179,133.01,22090,110,0,1.26
1458,5355,1282.447,1280.192,133.74,22335,109,0,1.26
1459,5356,1277.627,1278.902,136.56,23025,102,0,1.36
1460,5357,1275.737,1280.075,134.49,22950,97,0,1.23
1461,5358,1280.468,1276.227,133.98,22312,108,0,1.26
1462,5359,1278.598,1278.091,135.17,23239,96,0,1.23
1463,5360,1281.029,1281.228,133.85,22770,109,0,1.24
1464,5361,1282.643,1278.192,133.32,22338,104,0,1.25
1465,5362,1282.283,1280.53,126.96,20831,134,0,1.25
1466,5363,1278.921,1276.953,134.08,22842,97,0,1.23
1467,5365,1280.094,1279.294,133.82,22534,106,0,1.25
1468,5366,1278.82,1278.843,132.12,22180,113,0,1.24
1469,5367,1282.163,1279,135.49,23011,104,0,1.25
1470,5368,1278.482,1280.315,135.19,22807,105,0,1.29
1471,5369,1281.198,1280.05,134.68,22820,106,0,1.25
1472,5370,1282.932,1278.182,132.09,22360,114,0,1.24
1473,5371,1279.948,1280.95,132.8,22282,111,0,1.17
1474,5372,1281.999,1278.134,133.69,22664,109,0,1.24
1475,5373,1280.831,1281.586,133.7,22774,107,0,1.25
1476,5374,1280.329,1279.313,134.51,22292,108,0,1.27
1477,3559,1280.53,1275.343,136.08,23405,103,0,1.26
1478,3634,1283.634,1278.048,130.52,12864,118,0,1.75
1479,3639,1277.717,1275.62,135.03,13967,103,0,1.71
1480,3643,1278.788,1275.645,132.88,13409,102,0,1.71
1481,3645,1280.612,1276.15,132.04,13679,101,0,1.69
1482,5352,1280.655,1273.404,130.37,6962,100,0,2.61
1483,5364,1283.198,1278.366,133.92,22518,106,0,1.24
1484,318,1282.49,1279.376,143.18,9199,79,0,2.4
1485,320,1283.808,1277.99,133.99,17861,110,0,1.52
1486,321,1280.499,1276.671,138.2,19570,84,0,1.41
1487,1526,1280.153,1275.812,130.73,11902,110,0,1.83
1488,1527,1284.366,1278.298,133.27,12153,101,0,1.84
1489,317,1279.022,1280.11,134.05,18926,92,0,1.4
1490,319,1284.01,1278.127,132.58,18105,112,0,1.42
1491,322,1282.09,1278.332,132.12,18386,99,0,1.38
1492,1519,1278.12,1274.662,130.77,12044,109,0,1.84
1493,1520,1276.964,1278.035,137.39,11880,95,0,1.94
1494,1521,1283.82,1284.9,132.73,12520,95,0,1.76
1495,1522,1281.535,1281.972,130.31,12069,106,0,1.82
1496,1523,1280.664,1279.99,132.68,11746,106,0,1.88
1497,1524,1280.646,1279.105,134.91,12735,95,0,1.8
1498,1528,1283.835,1284.442,132.23,12096,107,0,1.87
1499,1529,1279.913,1281.13,132.51,12317,105,0,1.81
1500,2315,1279.041,1282.387,141.72,18736,77,0,1.49
1501,2317,1282.573,1276.482,134.27,16937,105,0,1.51
1502,2318,1277.512,1282.682,133.46,16818,104,0,1.53
1503,2319,1280.181,1281.758,139.51,18396,77,0,1.47
1504,2320,1280.888,1281.04,134.19,17132,103,0,1.49
1505,2321,1281.98,1280.616,134.08,17495,91,0,1.44
1506,2316,1289.231,1279.979,124.44,7338,111,0,2.39
1507,2295,1281.616,1277.396,133.83,9852,104,0,2.12
1508,2296,1280.949,1281.907,134.8,9985,99,0,2.1
1509,2297,1280.868,1282.894,133.03,10187,98,0,2.03
1510,2298,1281.996,1282.771,133.24,9866,105,0,2.1
1511,2299,1279.96,1280.591,138.87,10430,90,0,2.19
1512,2300,1283.516,1282.206,138.9,10756,87,0,2.06
1513,2301,1278.648,1282.196,130.85,9851,101,0,2.03
1514,2302,1284.164,1277.408,133.48,10181,99,0,2.05
1515,2304,1281.155,1277.743,137.33,10437,96,0,2.1
1516,2305,1280.125,1280.78,133.84,10200,96,0,2.04
1517,2306,1280.853,1279.126,132.67,10123,98,0,2.03
1518,2307,1282.317,1281.754,134.28,9829,103,0,2.13
1519,5529,1279.259,1279.074,135.45,28233,103,0,1.09
1520,5530,1278.372,1280.502,137.35,20435,99,0,1.36
1521,5531,1279.065,1283.41,132.78,26920,116,0,1.1
1522,5532,1279.401,1277.838,131.69,27012,123,0,1.1
1523,5533,1283.753,1281.819,135.95,28450,101,0,1.09
1524,5534,1281.848,1277.483,131.48,26679,119,0,1.09
1525,5535,1279.134,1281.301,133.38,27396,112,0,1.1
1526,5536,1277.49,1279.09,134.32,27560,110,0,1.1
1527,5537,1280.456,1279.758,132.78,27541,107,0,1.08
1528,5538,1282.168,1279.627,137.37,28466,95,0,1.1
1529,5745,1276.643,1279.379,136.41,15127,93,0,1.68
1530,5747,1277.174,1281.864,137.1,15631,86,0,1.59
1531,5748,1278.771,1281.656,130,14156,110,0,1.59
1532,5751,1280.33,1281.862,134.94,15101,92,0,1.58
1533,5752,1279.318,1277.127,133.07,14389,106,0,1.63
1534,6259,1277.33,1281.021,133.07,19976,103,0,1.31
1535,6260,1281,1283.364,127.7,11083,114,0,1.84
1536,6261,1278.985,1278.65,132.09,19937,106,0,1.31
1537,6262,1279.163,1277.251,139.29,22010,83,0,1.3
1538,6263,1278.064,1279.029,133.23,20197,105,0,1.31
1539,6265,1277.856,1280.307,133.52,20405,104,0,1.3
1540,6266,1280.748,1277.485,138.98,21911,80,0,1.3
1541,6267,1284.194,1279.504,131.1,19436,114,0,1.33
1542,6268,1279.745,1280.909,131.73,19819,108,0,1.31
1543,6269,1283.373,1280.139,133.21,19823,115,0,1.34
1544,6270,1284.109,1279.742,133.75,19996,110,0,1.35
1545,6271,1279.98,1284.883,134.72,21497,85,0,1.25
1546,6272,1277.583,1279.895,131.54,19900,111,0,1.31
1547,6273,1280.454,1276.971,134.55,20667,103,0,0.8
1548,6274,1280.572,1280.859,134.01,20755,101,0,1.29
1549,6275,1283.449,1279.676,134.87,20136,110,0,1.35
1550,2303,1275.383,1275.123,133.88,9979,94,0,2.13
1551,5749,1277.208,1281.393,135.26,14699,100,0,1.64
1552,5750,1276.678,1278.911,131.3,14723,102,0,1.56
1553,5753,1275.377,1282.218,137.31,15154,90,0,1.62
1554,6264,1277.466,1281.409,135.61,21167,92,0,1.29
1555,490,1282.282,1277.874,134.79,33386,108,0,1
1556,497,1281.153,1278.61,131.61,32886,117,0,0.98
1557,972,1283.008,1274.715,133.42,8784,95,0,2.27
1558,3627,1279.338,1276.57,134.59,16858,93,0,1.51
1559,3630,1282.221,1277.767,136.94,17355,90,0,1.53
1560,3948,1281.053,1277.16,132.75,25300,121,0,1.17
1561,3629,1274.857,1280.708,138.24,17566,82,0,1.49
1562,469,1279.994,1281.607,134.61,33638,106,0,0.99
1563,470,1279.917,1282.02,132.56,16803,109,0,1.49
1564,471,1280.681,1282.129,132.9,32773,121,0,1
1565,472,1280.512,1278.605,135.85,34254,97,0,0.99
1566,473,1280.828,1279.756,135.81,34476,97,0,0.98
1567,474,1280.391,1278.422,134.93,34010,102,0,0.98
1568,475,1280.801,1282.503,134.41,33741,103,0,0.98
1569,476,1279.291,1279.78,135.37,34349,101,0,0.98
1570,477,1280.542,1281.858,135.62,33820,110,0,1
1571,478,1280.843,1278.248,134.18,33349,111,0,1
1572,479,1279.984,1283.695,132.43,32605,115,0,0.99
1573,480,1281.633,1279.812,132.44,33275,113,0,0.98
1574,481,1281.493,1281.84,130.57,31761,134,0,1
1575,482,1279.509,1281.789,136.49,34932,90,0,0.93
1576,483,1280.393,1279.202,136.54,34808,88,0,0.98
1577,484,1278.505,1281.954,133.52,33758,114,0,0.98
1578,485,1280.716,1281.673,135.78,34034,102,0,0.99
1579,486,1279.72,1279.946,132.76,32753,121,0,0.99
1580,487,1277.426,1277.705,132.46,32844,112,0,0.98
1581,488,1279.191,1279.744,132.81,33399,116,0,1
1582,489,1280.665,1280.748,133.75,33206,115,0,0.99
1583,491,1280.643,1282,134.35,33936,107,0,0.98
1584,492,1277.406,1280.084,133.38,34023,99,0,0.96
1585,493,1280.723,1283.191,133.76,33313,118,0,1.02
1586,494,1279.851,1279.551,134.2,33767,112,0,0.98
1587,495,1280.793,1281.446,133.76,33866,105,0,0.97
1588,496,1279.535,1282.399,135.15,34197,100,0,0.98
1589,498,1281.52,1278.598,135.03,34020,107,0,0.99
1590,499,1282.252,1281.921,135.47,33943,105,0,1.02
1591,500,1280.396,1281.666,130.58,32288,129,0,0.99
1592,501,1279.78,1280.281,131.11,32116,133,0,0.99
1593,502,1278.967,1281.97,133.16,33854,108,0,0.97
1594,503,1281.862,1281.387,131.49,32547,126,0,0.99
1595,504,1280.121,1280.696,137.34,34633,94,0,1
1596,505,1280.83,1279.062,133.02,32898,125,0,1
1597,506,1276.963,1278.83,130.39,32118,138,0,0.99
1598,969,1280.843,1280.324,129.85,8100,101,0,2.35
1599,971,1281.389,1281.28,132.88,8156,102,0,2.4
1600,973,1276.868,1278.653,135.29,8619,100,0,2.37
1601,974,1282.433,1278.591,133.7,8649,93,0,2.29
1602,3945,1279.848,1277.971,132.22,25377,112,0,1.17
1603,3946,1277.644,1279.532,129.9,12114,106,0,1.77
1604,3947,1280.325,1279.763,135.92,26525,97,0,1.18
1605,3949,1280.782,1282.215,134.57,26326,102,0,1.14
1606,3950,1281.999,1277.627,136.37,26387,104,0,1.17
1607,3951,1280.15,1278.553,134.54,27013,101,0,1.12
1608,4875,1280.197,1281.665,131.81,20160,118,0,1.33
1609,4876,1283.025,1279.895,139.69,11878,85,0,1.96
1610,4877,1279.987,1283.661,133.33,21238,96,0,1.33
1611,4878,1280.317,1281.131,134.87,21694,96,0,1.3
1612,4879,1282.295,1283.003,135.24,21085,103,0,1.32
1613,4880,1280.094,1279.296,134.19,21337,99,0,1.3
1614,4881,1277.558,1279.088,129.53,19858,125,0,1.31
1615,4882,1281.574,1283.566,132.49,20903,104,0,1.28
1616,4883,1279.788,1279.411,138.17,21968,87,0,1.31
1617,4884,1277.543,1279.697,133.29,20383,111,0,1.33
1618,4885,1279.956,1280.521,136.11,21030,106,0,1.48
1619,5049,1281.744,1283.492,138.14,19944,93,0,1.4
1620,5050,1278.153,1279.009,136.38,15757,98,0,1.63
1621,5051,1279.236,1279.631,132.03,18822,109,0,1.37
1622,5052,1280.378,1279.775,136.41,20255,88,0,1.35
1623,5053,1277.908,1280.445,134.43,19056,102,0,1.4
1624,1748,1276.339,1280.612,130.59,8930,104,0,2.18
1625,444,1280.828,1281.351,134.27,19083,101,0,1.37
1626,447,1277.219,1279.494,130.09,17639,121,0,1.4
1627,448,1280.695,1279.604,136.79,20073,91,0,1.35
1628,449,1276.974,1279.256,132.94,18670,113,0,1.36
1629,450,1279.829,1281.611,139.19,20230,83,0,1.37
1630,452,1278.624,1281.827,131.89,18547,113,0,1.38
1631,453,1277.666,1279.046,130.51,18278,116,0,1.38
1632,454,1280.803,1279.963,134.22,19672,101,0,1.34
1633,455,1278.789,1279.589,135.74,19398,103,0,1.39
1634,456,1278.96,1278.016,134.34,18459,113,0,1.42
1635,457,1278.753,1279.003,126.89,17485,128,0,1.37
1636,458,1280.118,1282.194,130.95,18139,119,0,1.39
1637,459,1280.21,1280.966,132.69,18329,108,0,1.4
1638,460,1282.158,1279.228,139.01,20480,89,0,1.37
1639,461,1282.458,1279.412,136.08,19827,91,0,1.35
1640,462,1278.579,1279.402,128.54,17860,124,0,1.37
1641,464,1280.118,1279.708,137.65,19435,100,0,1.41
1642,1702,1279.101,1278.569,131.76,29819,117,0,1.03
1643,1703,1281.571,1277.846,130.63,28965,130,0,1.04
1644,1704,1279.635,1279.879,132.76,29932,118,0,1.04
1645,1705,1281.227,1278.217,135.78,31783,92,0,1.01
1646,1706,1279.582,1280.347,133.53,30854,116,0,1.03
1647,1745,1282.653,1276.676,136.87,9527,93,0,2.21
1648,1746,1280.639,1282.123,140.9,5917,81,0,3.27
1649,1747,1279.795,1281.263,133.13,8987,101,0,2.3
1650,1749,1282.239,1279.629,132.01,8911,106,0,2.23
1651,1750,1281.458,1278.099,139.17,10071,89,0,2.17
1652,1751,1278.202,1281.311,139.82,10068,88,0,2.27
1653,1752,1281.769,1283.499,142.47,10628,83,0,2.26
1654,1753,1277.156,1279.905,139.81,10294,79,0,2.11
1655,1754,1283.851,1274.963,133.84,9512,92,0,2.23
1656,2269,1278.603,1281.73,135.66,28447,111,0,1.1
1657,4067,1278.429,1280.805,132.87,31261,112,0,1.01
1658,4068,1282.24,1279.804,129.75,15458,113,0,1.51
1659,4069,1278.485,1280.695,132.67,31339,114,0,1
1660,5022,1278.162,1279.987,132.18,17573,104,0,1.41
1661,5194,1279.466,1277.832,133.52,15400,91,0,1.62
1662,5195,1279.013,1279.007,133.59,6605,101,0,2.79
1663,5196,1281.15,1280.849,134.44,15400,100,0,1.57
1664,5197,1281.878,1277.236,134.72,14890,103,0,1.62
1665,5198,1278.676,1274.893,129.7,14403,111,0,1.58
1666,5199,1279.63,1277.051,136.5,15650,98,0,1.59
1667,5200,1279.642,1280.665,133.57,15579,102,0,1.64
1668,5202,1280.065,1278.523,132.32,15014,102,0,1.56
1669,5203,1276.559,1280.12,137.11,16179,84,0,1.52
1670,5204,1277.262,1278.934,130.84,14744,112,0,1.58
1671,5595,1279.861,1282.396,136.7,28570,88,0,1.08
1672,5596,1280.031,1281.067,133.74,23896,98,0,1.18
1673,5597,1282.373,1279.416,133.79,26817,114,0,1.12
1674,5598,1279.714,1279.35,132.44,26345,116,0,1.11
1675,5599,1278.74,1280.175,129.21,25594,135,0,1.1
1676,446,1277.67,1282.817,133.83,19397,103,0,1.33
1677,451,1280.024,1284.475,133.85,19095,102,0,1.37
1678,463,1278.704,1282.195,137,20088,89,0,1.36
1679,465,1283.027,1283.856,139.07,20396,79,0,1.35
1680,2268,1282.013,1282.706,126.51,7714,117,0,2.35
1681,5201,1280.008,1281.271,133.91,15028,109,0,1.61
1682,903,1283.62,1277.748,134.6,12207,106,0,1.91
1683,918,1282.28,1278.662,135.55,12720,98,0,1.87
1684,2644,1280.848,1277.297,131.64,15748,109,0,1.56
1685,2656,1281.437,1276.528,132.33,15479,111,0,1.61
1686,4073,1284.317,1278.285,132.87,21595,109,0,1.31
1687,892,1282.179,1285.649,129.3,11410,112,0,1.88
1688,896,1282.113,1279.388,133.32,12223,108,0,1.87
1689,2654,1283.424,1280.251,140.55,16755,83,0,1.62
1690,4075,1282.697,1280.721,136.42,22518,94,0,1.29
1691,895,1280.554,1276.882,132.99,11979,105,0,1.89
1692,902,1281.372,1277.966,136.31,12922,90,0,1.82
1693,907,1278.551,1277.099,137.7,12636,95,0,1.9
1694,908,1279.25,1278.204,131.28,11939,103,0,1.83
1695,909,1281.315,1276.042,135.61,12705,92,0,1.85
1696,916,1280.822,1278.608,130.21,11892,108,0,1.83
1697,1357,1279.381,1278.44,138.48,8880,89,0,2.4
1698,1359,1280.028,1273.894,128.17,7347,110,0,2.49
1699,1361,1278.275,1280.689,126.66,7530,107,0,2.39
1700,2647,1278.262,1277.877,132.61,15150,107,0,1.6
1701,2657,1279.887,1279.978,134.62,16224,101,0,1.55
1702,4068,1277.475,1279.467,133.57,21851,108,0,1.29
1703,4069,1281.656,1279.332,133.73,19823,92,0,1.35
1704,4070,1277.651,1278.541,136.64,22522,94,0,1.3
1705,4071,1281.525,1280.681,131.89,21264,106,0,1.28
1706,4072,1277.423,1278.421,133.13,21437,101,0,1.28
1707,4079,1279.676,1277.773,135.65,22875,92,0,1.27
1708,4080,1278.365,1277.746,132.09,21251,112,0,1.3
1709,4081,1279.143,1276.611,136.12,22519,95,0,1.29
1710,4082,1279.623,1278.103,134.13,21517,110,0,1.31
1711,893,1279.791,1284.425,135.61,12702,93,0,1.82
1712,894,1281.378,1284.206,132.03,12208,95,0,1.82
1713,897,1279.973,1281.316,135.96,12873,93,0,1.83
1714,898,1276.141,1281.522,129.49,11962,106,0,1.8
1715,899,1280.92,1281.013,134.73,12001,102,0,1.92
1716,900,1281.12,1283.546,131.16,11793,106,0,1.86
1717,901,1277.249,1283.398,132.13,12213,106,0,1.8
1718,904,1279.785,1283.469,138.48,13141,82,0,1.8
1719,905,1280.835,1280.982,140.98,13042,89,0,1.92
1720,906,1274.541,1283.83,131.83,12020,102,0,1.83
1721,910,1280.119,1279.03,134.63,12348,90,0,1.88
1722,911,1279.401,1280.519,132.88,12329,99,0,1.96
1723,912,1279.503,1281.919,135.15,12482,103,0,1.88
1724,913,1282.02,1283.487,135.06,12668,95,0,1.83
1725,914,1280.245,1279.656,133.67,12462,89,0,1.83
1726,915,1279.298,1278.644,137.64,13135,82,0,1.83
1727,917,1280.327,1278.111,132.68,12098,105,0,1.86
1728,1355,1276.335,1282.263,134.74,8790,89,0,2.29
1729,1358,1278.124,1281.178,135.46,8475,95,0,2.41
1730,1360,1276.106,1282.274,136.16,8435,94,0,2.49
1731,1362,1279.278,1281.067,140.02,8953,90,0,2.5
1732,2645,1278.847,1282.713,137.13,16223,92,0,1.59
1733,2646,1278.076,1282.429,135.39,15810,97,0,1.6
1734,2648,1278.575,1281.701,132.24,15512,102,0,1.51
1735,2649,1279.799,1280.055,137.97,16796,85,0,1.58
1736,2650,1279.496,1280.261,133.1,15498,105,0,1.59
1737,2651,1276.668,1281.092,131.91,15244,104,0,1.57
1738,2652,1281.015,1284.758,133.28,15345,105,0,1.63
1739,2653,1278.228,1279.939,134.22,15757,98,0,1.57
1740,2655,1282.868,1283.586,133.61,15531,109,0,1.59
1741,2658,1280.67,1283.35,135.04,16413,95,0,1.54
1742,4074,1278.697,1280.334,137.14,22069,98,0,1.33
1743,4076,1282.117,1280.411,130.85,20966,121,0,1.31
1744,4077,1279.456,1278.731,135.2,22376,97,0,1.31
1745,4078,1280.014,1280.298,132.53,21411,113,0,1.3
